Machine,Date,count,vMean,vStd,count,vMean,vStd,count,vMean,vStd,count,vMean,vStd,count,vMean,vStd,count,vMean,vStd,count,vMean,vStd,count,vMean,vStd,count,vMean,vStd,count,vMean,vStd,count,vMean,vStd,count,vMean,vStd,count,vMean,vStd,count,vMean,vStd,count,vMean,vStd,count,vMean,vStd,count,vMean,vStd,count,vMean,vStd,count,vMean,vStd,count,vMean,vStd,count,vMean,vStd,count,vMean,vStd,count,vMean,vStd,count,vMean,vStd,count,vMean,vStd,count,vMean,vStd,count,vMean,vStd,result
M042_A1,2017/11/21,7,3693.926381,7514.296255,,,,,,,,,,,,,,,,149,2288.306375,3071.356288,,,,2,124677.8118,0,2,9827.954696,0,,,,5,49694.21216,37410.32394,,,,,,,12,23888.18445,26859.42133,24,6181.753409,13958.57282,,,,11,31026.72263,48186.11875,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE
M042_A1,2017/11/22,10,34882.21829,83795.66563,,,,1,,,,,,,,,,,,137,2520.755299,3319.024032,,,,1,,,2,9827.954696,0,,,,9,40371.76995,30029.56957,,,,,,,14,24844.16609,22989.5455,24,12748.07437,31457.37986,,,,9,40696.68677,53917.12461,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE
M042_A1,2017/11/23,5,14950.33509,16200.87601,,,,1,,,2,31.900075,0,,,,,,,141,2452.074304,3617.554707,,,,3,3.1530505,0.5349165,2,9827.954696,0,,,,10,31092.90151,21606.04322,,,,,,,20,16115.37491,20348.49461,29,11044.29174,28041.5812,,,,8,30455.25085,32665.64717,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE
M042_A1,2017/11/24,8,28859.37751,47956.49306,,,,1,,,2,31.900075,0,,,,,,,155,2129.313522,2713.710357,,,,3,3.1530505,0.5349165,,,,,,,9,36355.4528,20935.15114,,,,,,,22,13849.70076,19475.83352,12,22659.09742,30878.51087,,,,7,25347.82121,32592.70459,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE
M042_A1,2017/11/25,11,25781.474,41048.52175,,,,1,,,2,31.900075,0,,,,,,,153,2212.740091,2628.60442,,,,3,3.1530505,0.5349165,,,,,,,10,36615.56627,19582.01741,,,,,,,22,15692.3902,19832.27859,13,25387.65952,30917.97417,,,,7,45936.94807,73454.05593,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE
M042_A1,2017/11/26,9,29586.15898,44785.24708,,,,,,,2,31.900075,0,,,,,,,154,2212.300224,3106.417299,,,,4,88070.17206,124545.5727,,,,,,,9,35145.15095,17072.17527,,,,,,,24,14555.5933,20537.87671,18,18338.86153,33336.71661,,,,9,32377.39638,65909.70541,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE
M042_A1,2017/11/27,7,15887.13394,16072.16571,,,,,,,,,,,,,,,,141,2452.583021,2888.176618,,,,2,112040.6585,0,,,,,,,8,45374.96634,19725.76508,,,,,,,20,16717.09809,20454.35824,16,15816.02343,26192.22859,,,,7,8649.407994,5601.808833,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE
M042_A1,2017/11/28,4,22977.73979,16606.40351,,,,,,,,,,,,,,,,114,3004.246051,4055.484324,,,,2,112040.6585,0,,,,,,,6,43664.58613,22804.58007,,,,1,,,16,14554.86201,18400.4033,16,19771.56631,26499.05273,,,,7,8649.407994,5601.808833,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE
M042_A1,2017/11/29,2,282411.424,0,,,,,,,,,,,,,,,,129,2631.966824,3807.500651,,,,4,110923.7731,26376.78689,1,,,,,,4,44655.62469,29322.65451,,,,1,,,21,16638.58583,26332.96516,19,14576.01816,18815.68364,,,,5,74188.51852,111661.3768,1,,,,,,1,,,,,,,,,,,,,,,,,,,,,FALSE
M042_A1,2017/11/30,3,48340.50409,48339.41092,24,172.3481243,254.2044608,,,,,,,,,,2,3.606512,0,142,2437.123252,3667.00504,,,,4,91234.13981,37777.18987,4,43392.68354,58279.35667,,,,1,,,,,,1,,,18,16106.9487,27521.20743,38,8884.921067,15977.35103,,,,1,,,1,,,,,,1,,,,,,,,,,,,,,,,,,,,,FALSE
M042_A1,2017/12/1,9,26685.63602,36327.83884,24,172.3481243,254.2044608,,,,,,,,,,2,3.606512,0,146,2325.148829,3672.623947,,,,5,59548.39169,39282.61257,4,43392.68354,58279.35667,,,,3,28352.67536,28225.69281,1,,,1,,,20,12536.52446,22005.88491,38,8764.552172,17164.79666,,,,2,150879.3101,0,1,,,,,,1,,,,,,,,,,,,,,,,,,,,,FALSE
M042_A1,2017/12/2,9,26685.63602,36327.83884,25,7164.349003,33533.38161,,,,,,,,,,2,3.606512,0,152,2282.033159,3092.426587,,,,5,59548.39169,39282.61257,4,43392.68354,58279.35667,,,,4,36368.26442,25683.18177,1,,,,,,21,14528.42296,23139.39401,35,6999.844726,15241.65993,,,,4,89017.30409,61823.93739,1,,,,,,1,,,,,,,,,,,,,,,,,,,,,FALSE
M042_A1,2017/12/3,9,31318.99784,46028.31526,25,7164.349003,33533.38161,,,,,,,,,,2,3.606512,0,155,2233.420269,3141.008525,,,,10,32013.64478,45721.3053,5,73123.70835,118663.6602,,,,6,45835.02318,24355.99691,1,,,,,,32,9294.296761,19028.03328,46,7135.209639,26413.43232,,,,6,42083.75323,37579.898,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE
M042_A1,2017/12/4,9,38047.42009,53933.65547,1,,,1,,,,,,,,,3,34.704996,16.518295,136,2482.633628,2904.552946,,,,9,22636.95452,39502.4252,2,9539.388276,0,1,,,6,45835.02318,24355.99691,1,,,,,,30,9637.413796,18958.80925,22,14536.54773,37900.86658,,,,8,42598.02728,37269.49235,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE
M042_A1,2017/12/5,3,60160.77687,60159.66827,1,,,2,53411.00312,0,,,,,,,3,34.704996,16.518295,136,2515.845141,2825.258968,,,,7,12752.87441,27974.78457,2,9539.388276,0,1,,,7,48986.85877,32657.31991,,,,,,,26,11756.84613,19255.32801,22,8393.092651,14765.69797,,,,7,31098.62971,26360.28373,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE
M042_A1,2017/12/6,6,63198.5361,68825.31968,,,,5,32861.28216,28523.95315,,,,,,,3,34.704996,16.518295,140,2438.709312,2525.301262,,,,7,12752.87441,27974.78457,2,9539.388276,0,1,,,7,48649.59187,32421.45654,,,,,,,29,11176.29065,18754.84701,26,10940.04136,16208.50409,,,,7,53415.49687,39162.01175,5,357.3392945,336.7647145,,,,,,,,,,,,,,,,,,,,,,,,,FALSE
M042_A1,2017/12/7,10,28189.43282,51245.8835,,,,10,22207.41324,28704.02609,,,,,,,3,34.704996,16.518295,152,2273.432372,2464.351261,,,,8,9133.343562,14056.24004,,,,1,,,5,34713.37012,23926.46932,,,,,,,38,8221.041925,16774.29312,14,23334.75194,18552.3616,,,,7,41517.90699,42850.84402,5,357.3392945,336.7647145,,,,,,,,,,,,,,,,,,,,,,,,,TRUE
M042_A1,2017/12/8,12,16991.74411,18827.79929,,,,9,18306.96451,28106.7563,,,,,,,,,,173,2006.779621,2235.151875,,,,9,17520.42764,25793.07861,2,7.821286,0,,,,7,57081.97861,48778.69054,,,,,,,50,6989.63005,14005.23543,24,13446.24266,17384.7998,,,,5,30849.8629,29616.82113,5,357.3392945,336.7647145,,,,,,,,,,,,,,,,,,,,,,,,,FALSE
M042_A1,2017/12/9,13,23311.78574,27646.29654,,,,11,30652.12019,68487.88907,,,,,,,,,,224,1529.100564,2059.435854,,,,13,19127.24833,26000.06037,10,15557.87905,32102.33712,,,,4,93255.05979,46267.59468,,,,,,,62,4937.899617,11286.06211,73,4368.737898,10776.94639,,,,5,30849.8629,29616.82113,5,357.3392945,336.7647145,,,,,,,,,,,,,,,,,,,,,,,,,FALSE
M042_A1,2017/12/10,10,25670.85488,31321.41847,,,,12,24503.52939,64660.82157,,,,,,,,,,256,1327.733263,1779.383791,,,,16,20362.98588,27844.15961,14,12002.2602,27247.83749,,,,4,45501.81194,25695.32047,,,,,,,70,4426.74181,11268.81353,114,2789.585793,8525.290294,,,,3,1980.876104,830.461123,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE
M042_A1,2017/12/11,10,35555.16057,56714.44996,1,,,7,6438.300674,8322.120012,,,,,,,,,,242,1418.02568,2132.159023,,,,9,29299.90976,31584.50548,15,16972.34181,31788.91525,,,,4,45501.81194,25695.32047,,,,,,,47,6420.533877,15050.01548,131,2525.392119,6990.026238,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE
M042_A1,2017/12/12,6,33933.43228,67760.46015,1,,,7,6438.300674,8322.120012,,,,,,,,,,252,1355.990243,2217.165002,,,,10,29308.15816,28924.40466,19,14736.745,33302.3335,,,,3,118270.0858,105020.5779,,,,,,,39,7462.356457,16473.0742,162,1973.536257,5650.780266,,,,5,21105.35163,24762.40086,,,,,,,,,,1,,,,,,,,,,,,,,,,,,FALSE
M042_A1,2017/12/13,5,53.206386,37.62637356,2,183612.8,0,4,7694.097845,9155.340721,,,,,,,,,,203,1697.856206,2466.335915,,,,6,33425.00091,28065.40196,11,22530.456,42275.07476,,,,4,92224.44855,95201.39472,,,,,,,27,10641.29073,19697.01257,115,2893.830532,8159.869147,,,,5,21105.35163,24762.40086,,,,,,,,,,1,,,,,,,,,,,,,,,,,,FALSE
M042_A1,2017/12/14,5,53.206386,37.62637356,2,183612.8,0,,,,,,,,,,,,,178,1937.00759,2713.87287,,,,4,81888.36268,49241.87125,8,46591.40241,75009.18202,,,,3,26691.34101,26668.21671,,,,,,,22,13709.21807,24227.51756,79,4281.122064,10927.38576,,,,8,32729.62829,47284.87525,,,,,,,,,,1,,,,,,,,,,,,,,,,,,FALSE
M042_A1,2017/12/15,,,,1,,,,,,,,,,,,,,,163,2108.003187,2730.436954,,,,3,93896.86232,56608.57387,11,29191.70546,61949.66344,,,,4,68826.68236,63442.12458,,,,,,,23,14887.16955,24676.07708,70,4911.426693,14775.26804,,,,7,27726.9853,49328.66922,,,,,,,,,,1,,,,,,,,,,,,,,,,,,FALSE
M042_A1,2017/12/16,,,,1,,,,,,,,,,,,,,,144,2288.357698,2606.473425,,,,5,52026.42073,90077.01468,6,31608.65509,39394.24939,,,,5,75340.17304,75195.59411,,,,,,,28,11289.26401,24754.02485,32,10138.83838,22530.16245,,,,4,51199.94749,67281.5574,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE
M042_A1,2017/12/17,12,36.71646427,83.7420917,1,,,,,,,,,,,,,,,152,2282.075309,2825.143233,,,,5,52026.42073,90077.01468,6,31608.65509,39394.24939,,,,4,70896.99789,60437.36145,,,,,,,26,10764.29741,20963.73392,34,9066.082779,20587.22321,,,,5,68252.35312,65325.79573,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE
M042_A1,2017/12/18,23,5071.974291,15914.57943,2,84602.13856,0,,,,,,,,,,,,,147,2354.832042,3048.86735,,,,6,36046.96368,48901.64061,13,16019.95091,37230.33622,,,,4,70896.99789,60437.36145,,,,,,,28,12291.22771,22675.46628,44,4474.910792,12804.51726,,,,2,119409.57,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE
M042_A1,2017/12/19,23,5071.974291,15914.57943,4,44296.12515,34640.39785,,,,,,,,,,,,,143,2390.246355,3300.424978,,,,6,36046.96368,48901.64061,9,15828.98607,41075.67007,,,,3,32380.68086,32070.11002,,,,,,,24,10274.88284,20861.74719,36,7113.483692,16013.75706,,,,2,119409.57,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE
M042_A1,2017/12/20,25,11666.6734,30327.83874,4,44296.12515,34640.39785,,,,,,,,,,,,,144,2383.149383,3316.553608,,,,5,58709.8473,38897.79163,8,304.7368121,471.4320143,,,,8,40749.26593,99311.99065,,,,,,,29,10766.033,20829.92997,36,9078.25358,16587.04115,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE
M042_A1,2017/12/21,13,18621.44737,38760.55626,3,24143.11845,24114.40871,,,,,,,,,,,,,146,2359.598106,3128.61336,,,,12,28451.68754,34745.29282,11,27072.28905,72387.45441,,,,7,205.3921307,208.5246524,1,,,,,,45,7341.816841,16925.5151,62,5503.088572,12890.36309,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE
M042_A1,2017/12/22,3,82976.19918,48874.06245,2,28.709742,0,,,,,,,,,,,,,166,2081.096366,2909.559568,,,,12,19426.0169,18247.93991,3,12428.22868,2396.540078,,,,7,205.3921307,208.5246524,2,48672.85515,0,,,,49,5762.433551,13295.36985,58,5941.864672,10285.01419,,,,2,149866.9789,0,,,,,,,1,,,,,,,,,,,,,,,,,,,,,FALSE
M042_A1,2017/12/23,4,106454.3002,51912.34704,1,,,,,,,,,,,,,,,197,1735.588642,2168.186129,,,,14,23515.50664,20244.33951,4,82712.54291,99416.28935,,,,7,205.3921307,208.5246524,3,89925.82925,41252.97411,,,,64,5168.592196,10825.37705,80,4121.788611,6346.15621,,,,3,113112.0851,36754.89379,,,,,,,1,,,,,,,,,,,,,,,,,,,,,FALSE
M042_A1,2017/12/24,5,56392.01499,57146.45582,2,87304.20087,0,,,,,,,,,,,,,207,1671.757802,1926.405202,,,,13,27279.79307,21464.4132,5,66718.46729,90444.07281,,,,,,,4,75497.5172,39381.35294,1,,,57,6002.771641,11281.50787,95,3669.54216,6863.266489,,,,3,113112.0851,36754.89379,,,,,,,1,,,,,,,,,,,,,,,,,,,,,FALSE
M042_A1,2017/12/25,7,54360.86766,52393.46448,2,87304.20087,0,,,,,,,,,,1,,,196,1745.758495,2187.348971,,,,7,41513.34819,14980.21683,8,22345.61051,46019.39349,,,,,,,4,87460.90258,34573.2353,1,,,43,5930.487775,10403.50378,86,3704.586622,7158.209535,,,,2,76357.19134,0,,,,,,,1,,,,,,,,,,,,,,,,,,,,,FALSE
M042_A1,2017/12/26,7,35944.78158,28153.5621,2,87304.20087,0,,,,,,,,,,1,,,176,1932.904036,2116.733189,,,,8,41433.96819,20464.23388,8,22345.61051,46019.39349,,,,,,,3,65601.95219,18961.05909,2,126681.966,0,46,7451.420123,15463.48335,93,3652.549675,9102.737666,,,,2,225644.5044,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE
M042_A1,2017/12/27,10,34426.21675,27340.56639,1,,,,,,,,,,,,2,182132.0106,0,180,1907.560039,2096.038881,,,,10,33064.27289,20172.50218,9,41457.9771,67225.92029,,,,,,,4,97136.37994,84785.63272,4,89729.49246,26181.57013,45,7635.273555,15640.75398,99,3477.170462,9652.771731,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE
M042_A1,2017/12/28,7,26358.2477,21540.94782,2,96.417956,0,,,,,,,,,,2,182132.0106,0,153,2127.381543,2575.432418,,,,10,35557.40622,21609.61741,10,24055.50582,54868.82713,,,,,,,4,83298.64878,88991.81375,7,40288.36808,26401.57298,42,7825.601882,16920.9937,93,3514.805395,9231.796864,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE
M042_A1,2017/12/29,5,26478.24589,23556.89077,2,96.417956,0,,,,,,,,,,1,,,136,2554.584768,3473.615124,,,,11,31355.25508,14270.87127,4,11608.12469,8273.565929,,,,,,,3,21602.30002,21447.51779,11,28174.19322,25588.56622,44,7291.928831,13850.71892,71,4262.306397,9553.045649,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE
M042_A1,2017/12/30,4,17246.97583,19975.92089,2,96.417956,0,,,,,,,,,,1,,,121,2856.120886,4579.757689,,,,10,29906.09979,15853.14274,5,67787.50151,97568.98103,,,,,,,5,69043.98828,85176.64074,14,25826.48279,24193.96283,36,8943.905302,16391.8263,56,6103.569746,12266.77341,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE
M042_A1,2017/12/31,,,,3,136651.8932,136555.4752,,,,,,,,,,,,,88,3919.047022,5352.614169,,,,9,36563.21619,16981.74942,3,118173.5137,118152.1182,,,,,,,3,116485.6765,97717.43276,18,15449.59156,19464.52692,31,9750.204207,16491.5146,32,10297.7462,14409.24419,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE
M042_A1,2018/1/1,,,,1,,,,,,,,,,,,,,,94,3693.006452,4949.21522,,,,10,33652.02556,18962.72943,4,53653.30489,51600.14906,,,,,,,2,18768.24378,0,15,23192.47675,38595.71702,33,9464.644489,16365.88527,34,9522.559406,14436.94413,2,0.631608,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE
M042_A1,2018/1/2,,,,3,108856.8971,85543.37678,,,,,,,,,,,,,122,2700.084639,4100.978609,,,,10,34774.87207,18946.84351,4,53653.30489,51600.14906,,,,,,,4,96477.66969,110329.3048,13,22034.90529,37793.15954,38,8466.744024,15079.12436,58,5505.217634,11548.4669,2,0.631608,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE
M042_A1,2018/1/3,,,,3,108856.8971,85543.37678,,,,,,,,,,,,,135,2525.154512,3187.399014,,,,10,34564.77797,14902.89139,3,18814.28641,18777.41861,,,,,,,2,18158.29381,0,11,30239.08171,43636.35617,36,8951.822614,15834.52708,56,5615.773118,11090.64289,5,38406.64659,59385.3904,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE
M042_A1,2018/1/4,,,,6,29315.60294,47785.37254,,,,,,,,,,,,,139,2482.862442,3691.994147,,,,9,37167.99467,14542.78498,3,18814.28641,18777.41861,,,,,,,2,18158.29381,0,6,37208.59172,22552.79731,35,8745.422191,16260.11256,53,5749.724885,10899.76634,6,51728.5363,59423.82229,1,,,5,408.4381583,314.8256337,,,,2,25335.67202,0,,,,,,,,,,,,,,,,,,,FALSE
M042_A1,2018/1/5,,,,6,29315.60294,47785.37254,,,,,,,,,,,,,135,2499.414994,3585.642029,,,,8,44012.53391,6141.778995,,,,,,,,,,2,18158.29381,0,5,43480.85588,20954.22021,34,9336.004058,17151.02465,39,7967.851017,13181.06444,6,39326.94725,42628.77305,2,25079.81129,0,5,408.4381583,314.8256337,,,,2,25335.67202,0,,,,,,,,,,,,,,,,,,,FALSE
M042_A1,2018/1/6,,,,4,31.69431167,40.28272835,,,,,,,,,,,,,107,3174.344299,4155.563236,,,,8,44097.41841,6113.717439,,,,,,,,,,,,,3,35430.34185,10352.7084,29,11024.36874,19192.40777,17,19893.07928,21343.77958,14,19950.42324,31498.22415,2,25079.81129,0,5,408.4381583,314.8256337,,,,2,25335.67202,0,,,,,,,,,,,,,,,,,,,FALSE
M042_A1,2018/1/7,,,,4,31.69431167,40.28272835,,,,,,,,,,,,,103,3384.487453,4504.783746,,,,8,45331.04105,19241.50669,3,20.151716,17.098188,,,,,,,,,,1,,,33,9917.024562,17702.70759,39,8354.096133,15910.02359,15,15965.4687,20167.49168,2,25079.81129,0,5,408.4381583,314.8256337,,,,2,25335.67202,0,,,,,,,,,,,,,,,,,,,FALSE
M042_A1,2018/1/8,2,106.96964,0,,,,,,,,,,,,,,,,104,3300.257551,3774.722094,,,,7,46803.81109,20832.38704,3,20.151716,17.098188,,,,,,,,,,,,,29,11103.2185,18104.35957,39,8181.318898,17739.82908,17,21074.76319,25617.87026,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE
M042_A1,2018/1/9,2,106.96964,0,,,,,,,,,,,,,,,,95,3645.783787,4450.126252,,,,8,43942.83103,20778.03833,4,51933.13995,73416.05335,,,,1,,,,,,,,,35,9047.064838,14845.79857,42,5322.866098,13530.95183,22,15379.45485,20593.11478,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE
M042_A1,2018/1/10,2,106.96964,0,,,,,,,,,,,,,,,,104,3300.488033,3926.530366,,,,7,50116.7277,16402.55137,4,51933.13995,73416.05335,,,,1,,,,,,,,,32,9700.024612,15559.55206,38,7624.892045,21422.66006,21,16832.68071,20237.47539,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE
M042_A1,2018/1/11,2,106.96964,0,1,,,,,,,,,,,,,,,112,3081.459667,4272.783414,,,,7,45184.18425,10353.21914,1,,,,,,1,,,,,,,,,35,7973.691126,14420.68159,12,22795.02034,39201.86778,17,12938.27124,12960.36765,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE
M042_A1,2018/1/12,1,,,1,,,,,,,,,,,,,,,114,3011.879825,4182.216653,,,,10,34170.74588,15437.35691,1,,,,,,1,,,,,,,,,41,8110.840151,15217.45677,11,28228.38078,39931.04462,15,18818.15529,24792.88997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE
M042_A1,2018/1/13,1,,,1,,,,,,,,,,,,2,24.235356,0,121,2838.431056,3550.506689,,,,8,34906.74026,17655.51498,,,,,,,,,,,,,,,,32,9362.580849,17091.51909,7,47444.75618,28817.22129,10,34796.39918,40407.45578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE
M042_A1,2018/1/14,1,,,1,,,,,,,,,,,,2,24.235356,0,134,2590.489047,3396.535832,,,,10,37361.14161,17968.87037,,,,,,,,,,,,,,,,37,9340.296327,16446.62189,9,34941.44758,23666.42325,4,73256.44157,30435.1463,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE
M042_A1,2018/1/15,1,,,2,26287.92737,0,,,,,,,,,,3,77062.55198,77038.31662,120,2858.260831,2782.194522,,,,9,31812.21941,18240.81091,,,,,,,,,,,,,,,,28,11059.15559,17055.96316,8,33513.98204,24976.23978,4,73256.44157,30435.1463,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE
M042_A1,2018/1/16,,,,2,26287.92737,0,,,,,,,,,,3,77062.55198,77038.31662,121,2830.971843,2821.724515,,,,8,42143.91864,24132.75135,,,,,,,,,,,,,,,,25,12291.99274,17511.46508,7,52169.72862,54230.91,3,51742.97029,979.2121255,1,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,FALSE
M042_A1,2018/1/17,,,,2,26287.92737,0,,,,,,,,,,1,,,179,1923.838784,2665.994567,,,,13,28226.62787,21850.55084,15,860.7695006,1800.957048,,,,,,,,,,,,,37,9408.886709,15010.53321,109,3059.170669,18485.81216,6,57707.6682,97723.40673,2,136867.6483,0,,,,,,,1,,,,,,,,,,,,,,,,,,,,,FALSE
M042_A1,2018/1/18,4,24532.27246,25779.69314,3,126281.2808,99993.35342,,,,,,,,,,2,285581.7421,0,170,2001.378009,2848.237076,,,,11,28198.6272,23260.59559,15,860.7695006,1800.957048,,,,,,,,,,,,,32,9096.34383,14816.36552,109,1306.972567,9315.889516,11,12657.35735,17420.81403,5,57974.87357,46425.84717,,,,,,,1,,,,,,,,,,,,,,,,,,,,,FALSE
M042_A1,2018/1/19,4,24532.27246,25779.69314,1,,,,,,,,,,,,1,,,174,1925.047854,2662.965738,,,,13,27011.32847,16524.24316,15,860.7695006,1800.957048,,,,,,,,,,,,,38,8760.449499,15749.79478,110,1848.715932,10848.32115,16,12669.21683,15839.75366,5,57974.87357,46425.84717,,,,,,,1,,,,,,,,,,,,,,,,,,,,,TRUE
M042_A1,2018/1/20,5,50546.48749,50285.80898,1,,,,,,,,,,,,1,,,170,2043.51798,3368.667305,,,,11,30064.52174,19860.43116,19,13219.80824,49915.71328,,,,,,,,,,,,,34,9110.778726,16494.24162,129,1863.418122,11658.28742,24,12895.73016,16526.0314,4,31677.28201,10371.07002,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE
M042_A1,2018/1/21,6,53449.13191,45350.09863,1,,,,,,,,,,,,1,,,109,3097.986056,3767.954143,,,,9,38256.95378,18407.2407,4,2352.813537,3033.55963,,,,,,,,,,,,,30,10553.65607,18510.54988,26,10254.0659,26833.62025,24,13907.55537,18061.44633,3,24371.46012,1101.607783,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE
M042_A1,2018/1/22,2,65059.70961,0,,,,1,,,,,,,,,,,,108,3153.955432,3735.564577,,,,11,30757.92004,15120.21529,4,2352.813537,3033.55963,,,,,,,,,,,,,41,7689.489937,13999.16649,24,11374.4577,28745.10656,20,16765.24348,21221.65989,4,4871.082143,4470.765719,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE
M042_A1,2018/1/23,3,147774.2311,82714.52154,,,,3,65689.2134,65689.14184,,,,,,,,,,97,3234.463051,3533.416836,,,,11,28115.36565,12776.52481,4,2352.813537,3033.55963,,,,,,,,,,,,,41,7400.093852,13486.71461,25,12616.10494,33725.76617,15,15566.96112,21420.25014,4,4871.082143,4470.765719,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE
M042_A1,2018/1/24,4,95683.3163,95328.11035,,,,3,65689.2134,65689.14184,,,,,,,,,,75,4376.044023,5052.883048,,,,12,27449.36243,12206.02367,,,,,,,,,,,,,,,,43,7189.12819,13328.75685,4,75538.75759,58248.4461,10,38007.21643,37837.05198,7,30130.27227,35104.136,,,,,,,2,2745.093205,0,,,,,,,,,,,,,,,,,,,FALSE
M042_A1,2018/1/25,3,28280.59811,1339.281106,1,,,3,65689.2134,65689.14184,,,,,,,,,,81,4267.480118,5402.694558,,,,11,30507.8156,12136.26093,1,,,,,,,,,,,,1,,,44,7094.850035,13902.30193,13,28055.22736,45659.54956,5,63809.49246,38491.36738,14,18844.47538,26724.39355,,,,,,,2,2745.093205,0,,,,,,,,,,,,,,,,,,,FALSE
M042_A1,2018/1/26,3,28280.59811,1339.281106,1,,,2,0.07156,0,,,,,,,,,,103,3226.392992,5272.301457,,,,12,29687.64951,14919.68926,7,7130.115243,5561.928199,,,,,,,,,,1,,,41,8164.115188,15380.37679,61,4571.21958,14816.88201,4,51220.47224,30771.95045,11,25142.075,34510.5878,,,,,,,2,2745.093205,0,,,,,,,,,,,,,,,,,,,TRUE
M042_A1,2018/1/27,17,20392.71387,63013.05003,1,,,,,,,,,,,,,,,109,3065.92718,5974.960301,,,,11,32866.90135,15207.25018,7,7130.115243,5561.928199,,,,,,,,,,4,66454.13989,86425.0576,38,9154.405139,16522.4657,64,4037.815943,10767.67349,13,26050.45961,45315.54532,12,28113.79408,34220.18182,,,,,,,3,127771.0617,125025.9685,,,,,,,,,,,,,,,,,,,FALSE
M042_A1,2018/1/28,15,2476.941808,6458.847683,1,,,,,,,,,,,,,,,133,2564.938603,4917.418774,,,,16,22135.55899,16963.75552,7,7130.115243,5561.928199,,,,,,,5,17409.25447,18603.30309,5,75910.72163,76617.54858,53,6387.600451,13440.1464,67,4450.820194,10852.53983,10,17660.4554,46268.69211,10,30894.09258,36508.38934,,,,,,,2,60454.34696,0,,,,,,,,,,,,,,,,,,,FALSE
M042_A1,2018/1/29,16,12816.75317,39188.00053,,,,,,,,,,,,,1,,,186,1830.222831,4183.578349,,,,18,18790.70154,15254.09005,14,22492.34855,62094.3505,,,,,,,9,20409.89396,18649.84035,7,31185.66724,34297.15401,61,5324.032102,11344.9933,124,2607.372655,8745.675659,10,17660.4554,46268.69211,3,55344.62462,2486.360328,,,,,,,2,60454.34696,0,,,,,,,,,,,,,,,,,,,FALSE
M042_A1,2018/1/30,21,14494.0996,35952.31121,,,,,,,,,,,,,1,,,205,1524.591085,2129.130852,,,,15,20383.95115,18371.87271,12,11161.23524,18555.00454,,,,,,,10,20864.47143,17630.18399,10,32171.23666,28857.36593,54,5569.355644,12633.88707,117,2422.844882,7876.651735,9,1305.597732,1028.848072,2,52858.2643,0,,,,,,,2,60454.34696,0,,,,,,,,,,,,,,,,,,,FALSE
