Machine,Date,count,vMean,vStd,count,vMean,vStd,count,vMean,vStd,count,vMean,vStd,count,vMean,vStd,count,vMean,vStd,count,vMean,vStd,count,vMean,vStd,count,vMean,vStd,count,vMean,vStd,count,vMean,vStd,count,vMean,vStd,count,vMean,vStd,count,vMean,vStd,count,vMean,vStd,count,vMean,vStd,count,vMean,vStd,count,vMean,vStd,count,vMean,vStd,count,vMean,vStd,count,vMean,vStd,count,vMean,vStd,count,vMean,vStd,count,vMean,vStd,count,vMean,vStd,count,vMean,vStd,count,vMean,vStd,result
M042_A4,2015/12/10,10,13055.6459,20627.93762,8,10951.12026,24030.25517,,,,,,,,,,4,12.83997833,14.94936859,124,1354.985551,2828.216127,,,,16,10006.18452,14804.40825,4,16127.49607,22667.64076,,,,1,,,,,,,,,80,2020.590753,5483.857479,44,3108.434941,6816.008731,,,,15,8807.573635,10940.09467,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE
M042_A4,2015/12/11,6,11546.14569,15150.39557,,,,,,,,,,,,,4,12.83997833,14.94936859,131,1302.800176,2433.371513,,,,17,9341.112577,9713.212348,6,22823.76377,45417.0155,,,,1,,,,,,,,,82,1845.162942,4296.539166,35,4617.962479,8648.215347,,,,18,9513.074354,11645.09351,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE
M042_A4,2015/12/12,,,,1,,,,,,,,,,,,,,,77,2233.058384,3116.286348,,,,9,20502.13196,10114.53626,3,131.524009,122.095038,,,,,,,,,,,,,34,4970.22583,9350.200191,25,5709.838624,12595.58751,,,,20,7395.377397,11662.43824,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE
M042_A4,2015/12/13,1,,,3,63455.07814,63413.84333,,,,,,,,,,,,,47,3720.283167,3511.629077,,,,10,17183.68187,7458.298942,,,,,,,,,,,,,,,,32,4988.826809,8754.591874,10,15326.88369,18660.45115,,,,20,8961.397634,11530.9782,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE
M042_A4,2015/12/14,2,60282.7598,0,3,5921.256473,5880.021662,,,,1,,,,,,,,,49,3551.414405,3877.64789,,,,9,18540.24963,5535.914738,2,73466.32706,0,,,,,,,,,,,,,28,5727.303486,8921.872897,14,13040.53318,20269.31464,,,,19,9093.229075,7299.670921,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE
M042_A4,2015/12/15,1,,,3,62374.89754,62315.1609,,,,1,,,,,,,,,68,2426.271039,3656.532377,,,,8,19416.73752,8218.660112,5,24917.03385,29891.37212,3,93.124247,5.559375,,,,,,,,,,25,5663.231624,9288.326628,31,5274.274452,14395.97289,,,,12,9560.873674,8703.174218,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE
M042_A4,2015/12/16,1,,,3,50971.90298,50912.16634,,,,,,,,,,,,,62,2723.58753,3956.111047,,,,6,26363.39308,13154.85018,3,255.8968975,29.8865885,3,93.124247,5.559375,,,,,,,,,,18,7753.962487,13970.93929,28,5134.477542,10412.91825,,,,9,19087.6362,19489.86425,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE
M042_A4,2015/12/17,1,,,1,,,,,,,,,,,,1,,,55,2996.269252,4413.761117,,,,5,35371.7981,20949.34815,4,3443.416893,2435.47585,1,,,,,,,,,,,,21,7423.978925,15373.60876,28,5423.139569,16175.77698,,,,14,11032.43844,9502.639275,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE
M042_A4,2015/12/18,2,561.505048,0,,,,,,,,,,,,,1,,,77,2231.438543,3318.422148,,,,7,24562.67105,18667.96693,6,11539.03319,10094.56171,2,31511.41431,0,,,,,,,,,,27,5668.323924,11585.48184,42,2410.711443,6095.693383,,,,15,10196.31698,6714.37057,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE
M042_A4,2015/12/19,2,561.505048,0,,,,,,,,,,,,,,,,78,2098.491455,2317.379986,,,,8,19500.30205,13289.46464,2,23968.57656,0,1,,,,,,,,,1,,,24,5934.891753,11104.40465,23,6573.747696,11676.66237,,,,13,11106.83202,8628.394376,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE
M042_A4,2015/12/20,,,,,,,,,,1,,,,,,,,,65,2602.04764,5041.892,,,,6,32631.80325,21893.36513,,,,,,,,,,,,,1,,,18,9597.612496,18634.11436,4,9916.864602,11938.95724,,,,7,26060.54847,31925.86012,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE
M042_A4,2015/12/21,3,21335.80875,21250.54234,,,,,,,1,,,,,,,,,53,3271.29976,5878.206967,,,,6,21850.10243,12832.69428,,,,,,,,,,,,,,,,21,5462.545422,10741.3389,4,27775.23231,24030.67963,,,,6,22974.64738,16521.23604,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE
M042_A4,2015/12/22,3,21335.80875,21250.54234,,,,,,,,,,,,,,,,167,938.7699805,1974.668449,,,,26,5566.72811,9883.74246,7,183.8686613,322.2130303,,,,,,,,,,,,,110,1526.991254,5831.266395,36,4679.220847,12683.75522,,,,8,24381.51177,16146.61136,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE
M042_A4,2015/12/23,,,,1,,,,,,,,,,,,,,,182,814.1786036,1882.529328,,,,25,6235.773297,12439.1894,13,10215.20036,25436.54912,,,,,,,,,,,,,106,1425.323387,5744.812128,70,2192.297212,7042.9445,,,,11,14438.13268,16943.44931,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE
M042_A4,2015/12/24,,,,2,53784.42694,0,,,,,,,,,,,,,56,3083.187174,6856.359056,,,,6,27748.47548,17851.30063,6,5844.171901,8163.611029,,,,,,,,,,,,,22,7093.127039,13629.70719,42,3632.544353,9923.01369,,,,17,10439.66331,13933.16899,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE
M042_A4,2015/12/25,,,,2,157601.7985,0,,,,,,,,,,2,9.60082,0,23,7395.382828,10147.44687,,,,8,18181.74827,8038.177803,,,,,,,,,,,,,,,,25,5303.026434,8797.022689,6,28022.42945,19534.85462,,,,14,12970.79187,12812.90472,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE
M042_A4,2015/12/26,2,41.277036,0,1,,,,,,,,,,,,2,9.60082,0,69,2068.924763,4018.029016,,,,12,10816.94858,7269.327568,8,17.56408714,20.87963122,,,,,,,,,,,,,54,2245.034539,4710.933427,20,4340.402589,13181.62801,,,,14,10925.55389,11790.32879,,,,,,,1,,,,,,,,,,,,,,,,,,,,,FALSE
M042_A4,2015/12/27,13,12784.84782,33093.58125,,,,,,,,,,,,,1,,,76,2265.820245,4617.402817,,,,11,13323.28292,11302.58198,9,19299.52309,51015.27206,,,,,,,,,,,,,53,2562.177412,6629.262175,21,7740.146537,23182.41962,,,,13,12353.20726,15886.76835,,,,,,,1,,,,,,,,,,,,,,,,,,,,,FALSE
M042_A4,2015/12/28,11,3538.607247,10279.08412,2,74.078889,0,,,,,,,,,,2,69835.55986,0,63,2724.426159,4441.233437,,,,9,21006.19038,15131.20275,1,,,,,,1,,,1,,,,,,30,5794.828225,11853.60331,41,4239.402417,12772.7689,,,,7,24311.81324,20298.02942,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE
M042_A4,2015/12/29,,,,4,48279.7477,45608.66885,,,,,,,,,,1,,,89,1927.836827,2730.191146,,,,13,14075.07491,13666.42288,1,,,,,,1,,,1,,,,,,52,3311.790092,8365.260906,49,3563.66536,7996.289836,,,,6,30607.03088,27820.33439,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE
M042_A4,2015/12/30,,,,3,46077.61497,10808.18596,,,,,,,,,,1,,,64,2654.129819,4403.861192,,,,12,13172.64301,11723.37078,2,128315.1317,0,,,,,,,,,,,,,48,3377.57489,7930.765961,17,8019.77021,13318.78534,,,,16,7039.482786,6331.431865,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE
M042_A4,2015/12/31,1,,,3,38472.75526,6426.026213,,,,,,,,,,1,,,38,4645.615441,6305.320825,,,,9,20323.44371,8586.937435,3,42148.15134,42144.427,,,,,,,,,,,,,29,5806.7124,10229.45417,12,11596.5165,23961.89125,,,,32,5390.324937,5241.728149,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE
M042_A4,2016/1/1,5,17213.21687,29694.16493,2,44898.78147,0,,,,,,,,,,,,,55,3051.004599,4596.863718,,,,9,20738.74444,10812.35783,2,3.724334,0,,,,,,,,,,,,,28,6144.827838,11116.17907,6,2839.417176,5577.54243,,,,18,4856.841567,4250.617309,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE
M042_A4,2016/1/2,4,69.28469033,16.29651682,,,,,,,,,,,,,,,,84,1967.398947,3648.649018,,,,7,26996.3913,14408.16768,9,3332.240875,8750.222939,,,,,,,,,,,,,22,7713.273521,13539.2097,29,1886.221708,5668.499985,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE
M042_A4,2016/1/3,,,,1,,,,,,,,,,,,,,,63,1981.424803,3163.743235,,,,6,22485.60936,16610.82092,9,3332.240875,8750.222939,,,,,,,,,,,,,19,6246.024667,12215.46463,29,1886.221708,5668.499985,,,,2,86029.31191,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE
M042_A4,2016/1/4,5,5.0299675,6.353900139,1,,,,,,,,,,,,2,5584.659213,0,60,2693.280742,5049.380682,,,,7,22176.35052,13743.86327,,,,,,,,,,,,,,,,23,6048.113605,10391.94516,4,5.394984667,6.166451557,,,,3,41175.37425,39689.06179,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE
M042_A4,2016/1/5,7,13411.17013,29971.74418,1,,,,,,,,,,,,2,5584.659213,0,71,2416.46945,2904.899466,,,,8,20396.27792,15563.90873,,,,,,,,,,,,,,,,26,5710.973683,10749.50827,5,23627.03772,40913.88572,,,,2,1486.312454,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE
M042_A4,2016/1/6,2,16.875103,0,1,,,,,,,,,,,,,,,53,3084.909603,2946.290237,,,,9,19628.34313,15834.85558,1,,,,,,,,,,,,,,,27,6039.505491,12618.09651,9,13198.10749,18198.13675,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE
M042_A4,2016/1/7,,,,,,,,,,,,,,,,,,,49,3157.405668,3351.746296,,,,9,18814.45571,10720.00498,1,,,,,,,,,,,,,,,31,5017.201397,9794.970224,9,16199.11128,24781.11402,,,,2,26731.72895,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE
M042_A4,2016/1/8,3,128.172547,125.437401,,,,,,,,,,,,,1,,,51,3179.84224,3782.395129,,,,10,16830.52111,8174.619989,,,,,,,,,,,,,,,,34,4590.154371,7549.135704,8,11395.57032,19274.00378,,,,2,26731.72895,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE
M042_A4,2016/1/9,3,128.172547,125.437401,,,,,,,,,,,,,2,55997.74549,0,38,4596.859417,7018.151654,,,,11,15702.33871,8094.201447,,,,,,,,,,,,,,,,33,4906.993268,7691.493443,11,13263.31871,20698.50261,,,,16,2145.892376,2733.927279,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE
M042_A4,2016/1/10,3,17.3259895,17.3046265,,,,,,,,,,,,,1,,,25,6919.333531,8472.360505,,,,9,17717.46611,7239.944958,1,,,,,,,,,,,,,,,32,4572.262093,7788.536816,9,12524.49528,16321.5766,,,,16,2145.892376,2733.927279,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE
M042_A4,2016/1/11,9,10254.44674,27101.4797,,,,,,,,,,,,,,,,64,2707.21165,4099.82549,,,,8,20420.43368,11285.30194,1,,,,,,,,,,,,,,,29,5105.122568,9780.978282,5,7696.254723,7723.164006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE
M042_A4,2016/1/12,6,8.5410192,5.802338683,,,,,,,,,,,,,,,,89,1856.744419,2630.844917,,,,9,21074.0675,8802.622319,,,,,,,,,,8,377.3475137,228.9522494,8,359.6842073,225.1615379,29,6021.176314,10176.75521,3,9308.169384,9307.970358,,,,5,3689.801571,4627.05992,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE
M042_A4,2016/1/13,,,,,,,,,,,,,,,,,,,61,2810.99076,2958.459972,,,,9,19436.32329,7938.407296,,,,,,,,,,8,377.3475137,228.9522494,8,359.6842073,225.1615379,29,5553.249379,9267.854606,6,25469.72175,35787.31209,,,,5,3689.801571,4627.05992,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE
M042_A4,2016/1/14,1,,,2,229.185324,0,,,,,,,,,,,,,94,1828.381053,2978.818296,,,,18,8491.731229,9041.359666,1,,,,,,3,19189.41536,18795.42919,3,552.661519,202.416701,6,797.2117542,725.4385624,89,1642.535665,5165.311236,5,24708.99258,35582.55785,,,,2,37856.58179,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE
M042_A4,2016/1/15,2,113922.9132,0,2,229.185324,0,,,,,,,,,,,,,135,1204.360874,2302.992232,,,,20,7968.141466,10568.22843,11,8258.182107,12998.30309,,,,5,27405.96757,29607.5288,4,37357.0707,52049.55701,6,797.2117542,725.4385624,115,1367.091232,4167.597954,73,1192.381827,2614.169202,,,,12,10845.84594,22144.83952,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE
M042_A4,2016/1/16,5,14629.62789,14979.43137,,,,,,,,,,,,,,,,186,921.8665701,1859.594408,,,,33,5023.741912,11064.24526,18,5373.609212,10562.32156,,,,4,7449.744033,9223.506418,1,,,1,,,172,945.2538925,3949.600622,106,1579.629269,3563.011484,,,,16,5129.347541,9251.769347,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE
M042_A4,2016/1/17,4,11317.97604,15978.41253,,,,,,,,,,,,,,,,149,1153.111595,2165.946483,,,,33,5191.090553,10993.44121,8,1355.729756,1294.982768,,,,2,1839.334791,0,,,,1,,,152,1102.912781,4956.342801,39,4378.366985,8041.190415,,,,11,15742.04759,13305.6776,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE
M042_A4,2016/1/18,1,,,1,,,,,,,,,,,,,,,78,2182.609181,2801.036252,,,,9,17374.11977,15504.40872,,,,4,66.524715,40.19813949,,,,,,,,,,29,4964.048402,11228.29989,13,13123.53155,16410.61697,,,,5,15535.83387,9304.310092,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE
M042_A4,2016/1/19,9,7752.030327,20208.34134,1,,,,,,,,,,,,,,,91,1844.961699,2508.311011,,,,6,21762.81797,15784.05811,1,,,4,66.524715,40.19813949,,,,,,,,,,23,5239.550773,11697.29969,31,4024.100984,10083.72014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE
M042_A4,2016/1/20,8,114.2366047,171.7447734,,,,,,,,,,,,,,,,82,2072.187836,2537.505844,,,,8,20962.2185,15758.03642,3,37851.04898,34371.32949,,,,,,,,,,,,,27,5643.689458,11395.70763,40,3042.634264,5097.321751,,,,4,12547.63332,3891.161054,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE
M042_A4,2016/1/21,,,,,,,,,,,,,,,,,,,122,1410.014452,3055.423512,,,,10,17597.4152,8731.278173,12,11227.70671,30456.14695,,,,,,,,,,,,,34,4799.307067,8480.202934,90,1791.465579,7364.226144,,,,8,15475.48219,12447.74016,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE
M042_A4,2016/1/22,,,,2,47370.22722,0,,,,,,,,,,,,,152,1005.422643,2292.673723,,,,9,18251.01457,9190.17743,18,6564.364953,16948.84268,,,,,,,,,,,,,34,4424.500391,8086.263029,136,841.3445934,2639.379006,,,,6,14165.14024,12896.51627,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE
M042_A4,2016/1/23,1,,,2,47370.22722,0,,,,11,6511.310593,17121.78647,,,,1,,,168,1002.630938,1971.879551,,,,8,21534.15703,12785.20644,15,7332.797451,12050.88788,,,,,,,,,,,,,30,5197.91365,9890.094114,150,1123.754142,3157.347627,,,,11,17119.08745,23877.36763,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE
M042_A4,2016/1/24,2,61211.41486,0,1,,,,,,11,6511.310593,17121.78647,,,,1,,,215,773.6692938,2323.251794,,,,9,17224.27762,12297.86259,24,4431.670573,9504.86743,3,95.277103,28.036835,,,,,,,,,,42,3360.844331,7106.888435,194,705.9318082,2313.845178,,,,13,8784.397174,7663.36192,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE
M042_A4,2016/1/25,2,93454.86868,0,1,,,,,,,,,,,,,,,149,1075.62242,3091.042151,,,,10,16492.7606,9323.714993,18,8737.590864,28541.26565,3,95.277103,28.036835,,,,,,,,,,44,3507.856831,7337.407974,116,1385.070797,7051.196774,,,,12,15617.02546,21395.02953,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE
M042_A4,2016/1/26,2,52249.63544,0,1,,,,,,,,,,,,,,,54,2764.276439,3108.570848,,,,10,19173.2731,7325.866061,4,25902.89938,35614.69012,,,,,,,,,,,,,32,5566.446877,9544.119609,27,5766.057842,11720.02594,,,,12,13125.12197,9444.680016,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE
M042_A4,2016/1/27,1,,,1,,,,,,,,,,,,1,,,98,1765.485506,3278.468249,,,,12,15135.19928,10700.76574,14,4927.365636,8812.336249,,,,,,,,,,,,,41,4162.189684,8209.043755,87,1557.931072,3981.019641,,,,7,20860.00033,9222.201234,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE
M042_A4,2016/1/28,1,,,,,,,,,,,,,,,1,,,87,1982.488926,4615.466095,,,,11,17051.91192,13955.51264,11,4120.770836,8338.942474,,,,,,,,,,,,,38,4608.635581,9970.872054,71,1577.38999,4707.769926,,,,7,26550.20889,20057.83251,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE
M042_A4,2016/1/29,1,,,,,,,,,,,,,,,1,,,36,4811.926744,6563.903116,,,,8,20256.50486,15416.79111,,,,,,,,,,,,,,,,25,5908.163762,12413.14081,16,10156.22316,16609.89064,,,,7,16024.12934,11262.3306,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE
M042_A4,2016/1/30,,,,1,,,,,,,,,,,,1,,,159,1062.027809,2681.988562,,,,26,6712.007787,11028.50252,,,,,,,,,,,,,,,,150,1126.17846,5023.17199,21,8385.641242,10082.82877,,,,7,24789.89672,33850.60461,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE
M042_A4,2016/1/31,,,,1,,,,,,,,,,,,,,,147,915.8960757,3191.424904,,,,26,5884.941121,9304.768214,,,,,,,,,,,,,,,,149,994.0805742,4244.02902,10,13098.82799,14645.00543,,,,6,11264.84276,8796.431507,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE
M042_A4,2016/2/1,6,944.3120812,523.1415287,4,7693.475811,8931.203888,,,,,,,,,,1,,,26,6782.004505,11322.17684,,,,10,17813.82136,16305.34217,,,,,,,,,,,,,,,,34,4858.326923,11619.86337,5,26155.78014,17183.07821,,,,6,28270.17227,36614.53746,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE
M042_A4,2016/2/2,6,944.3120812,523.1415287,4,7693.475811,8931.203888,,,,,,,,,,1,,,25,6978.127667,10352.84131,,,,9,18573.97853,16562.06918,,,,,,,,,,,,,,,,31,4953.074157,11838.10497,3,10561.18137,8280.509554,,,,9,18197.74625,17025.64698,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE
M042_A4,2016/2/3,3,28333.64842,22474.57861,,,,,,,,,,,,,,,,20,7452.892578,8181.740292,,,,5,32206.86105,25227.17502,1,,,,,,,,,,,,,,,18,7578.10827,13759.162,4,9994.062641,14133.59892,,,,13,10787.30097,9270.107021,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE
M042_A4,2016/2/4,5,32060.45091,30112.48856,1,,,,,,,,,5,40.37186575,37.59955414,,,,24,5966.681175,6911.680192,,,,3,33632.48671,26314.91779,2,49627.64556,0,,,,,,,,,,,,,12,8840.69615,18306.40186,11,10720.43956,13903.54361,,,,18,8521.60551,6463.221058,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE
M042_A4,2016/2/5,2,1.234661,0,1,,,,,,,,,5,40.37186575,37.59955414,,,,31,5595.334731,8570.083302,,,,6,23811.72293,21849.12445,2,122877.3805,0,,,,,,,,,,,,,16,7937.267393,16885.52648,19,7996.484348,13012.5657,,,,17,8748.017925,8135.452584,1,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE
M042_A4,2016/2/6,,,,,,,,,,,,,,,,,,,46,3621.017516,5661.031976,,,,11,16932.18252,16150.00237,3,66422.62949,34821.43013,,,,,,,,,,,,,31,5644.074044,11718.52067,35,4793.83752,8912.523057,,,,16,10313.43052,10203.54816,1,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE
M042_A4,2016/2/7,,,,,,,,,,,,,,,,,,,31,5154.686599,9614.923522,,,,10,17182.2665,8330.103344,2,31601.19936,0,,,,,,,,,,,,,31,5154.693148,8335.932606,23,3556.480866,6442.622983,,,,23,6848.858675,5924.638727,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE
M042_A4,2016/2/8,1,,,1,,,,,,,,,,,,,,,51,3442.767153,8337.004445,,,,5,23722.14371,13699.72487,3,5574.494496,5505.298385,,,,,,,1,,,,,,20,4994.156364,8743.150425,31,1401.188367,4342.538366,,,,20,8435.115849,9447.079331,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE
M042_A4,2016/2/9,1,,,1,,,,,,,,,,,,1,,,106,1540.495655,2769.245947,,,,4,42487.84743,34754.64482,6,30894.61406,44001.59414,,,,,,,1,,,,,,16,9646.29102,22808.56311,61,2683.371858,8775.491481,,,,11,16032.51605,14383.46313,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE
M042_A4,2016/2/10,,,,1,,,,,,,,,,,,1,,,83,2047.815369,2453.651102,,,,6,21213.21477,7826.368343,4,35730.7313,33008.48806,,,,,,,,,,,,,22,6153.413344,9974.040435,37,3846.618667,6898.38654,,,,9,20770.36563,22646.48455,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE
M042_A4,2016/2/11,1,,,3,42760.39755,13080.14787,,,,,,,5,9596.281387,16167.21975,1,,,67,2527.406089,3546.812429,,,,8,21102.86872,11977.99472,1,,,,,,,,,,,,,,,44,3435.35995,8134.984361,10,11543.32022,14064.94631,,,,11,10685.15062,8695.219068,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE
M042_A4,2016/2/12,1,,,4,49300.0725,5078.379159,,,,,,,5,9596.281387,16167.21975,1,,,88,1954.491107,3774.169777,,,,12,14865.45955,17262.76064,2,49703.96596,0,,,,,,,,,,,,,82,2018.770993,6077.067979,14,13080.05588,16124.28452,,,,14,12647.921,10446.92697,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE
M042_A4,2016/2/13,,,,2,43460.48538,0,,,,,,,9,5068.251907,5854.212023,,,,80,2096.403344,3424.736668,,,,12,8520.615091,8954.68389,3,47749.72898,1954.23698,,,,,,,,,,1,,,69,2096.821616,5036.363476,18,8194.883282,9693.482003,,,,14,10583.05811,10973.59112,,,,,,,1,,,,,,,,,,,,,,,,,,,,,FALSE
M042_A4,2016/2/14,1,,,2,15116.58731,0,,,,,,,29,4595.986349,11295.12304,,,,66,2446.196402,3018.59946,,,,9,20282.15972,16629.33306,1,,,,,,,,,,,,1,,,30,5595.092298,12405.82552,15,9690.035505,13723.21262,,,,13,11596.11092,18638.19409,,,,,,,1,,,,,,,,,,,,,,,,,,,,,FALSE
M042_A4,2016/2/15,1,,,5,20371.26995,14061.2397,,,,,,,20,2725.877143,10813.03703,1,,,87,1910.756374,3685.664279,,,,11,14503.13228,17890.716,3,22609.99053,22388.43192,,,,,,,,,,,,,49,3021.494151,9519.81671,28,6006.140744,10414.3985,,,,11,13359.88516,10782.44973,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE
M042_A4,2016/2/16,2,0.05824,0,7,23421.19018,19171.40004,,,,,,,,,,1,,,95,1678.318406,3237.236667,,,,12,8303.526853,10265.69754,3,22609.99053,22388.43192,,,,,,,,,,,,,59,2441.258119,5859.867311,39,4218.447679,7696.489114,,,,16,11099.12509,15289.96975,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE
M042_A4,2016/2/17,7,16012.0133,35757.73556,6,20279.49832,16893.41381,,,,,,,,,,,,,115,1464.463742,2405.836093,,,,14,9391.898481,22824.84957,2,7783.687092,0,,,,,,,,,,,,,41,3455.351302,7873.698582,40,3367.908838,4945.815728,,,,18,6268.864593,12259.76312,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE
M042_A4,2016/2/18,7,4403.994109,9801.449582,2,1344.324035,0,,,,,,,,,,1,,,184,868.6758696,1903.005114,,,,17,8466.338041,13796.62223,24,3113.783834,7668.142414,,,,,,,1,,,,,,49,2822.120949,7375.408607,142,1008.888281,3768.242507,,,,13,11412.0269,22439.65488,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE
M042_A4,2016/2/19,4,53470.00071,72751.69897,4,36.04203467,25.25463866,,,,,,,,,,1,,,166,1032.496001,2225.294119,,,,11,14896.21674,12323.05365,26,4639.000285,14280.55654,,,,,,,1,,,,,,47,3238.322789,6355.690785,155,1092.945561,4006.350467,,,,7,15338.68278,20579.9155,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE
M042_A4,2016/2/20,6,900.465994,1597.530428,6,33441.97632,56251.28982,,,,,,,,,,,,,144,1207.046889,2494.611056,,,,13,10792.15069,13739.2164,13,8496.678943,15756.37965,1,,,,,,,,,,,,52,3037.317866,8139.723594,95,1711.299115,4731.171564,,,,11,12257.60321,34599.69878,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE
M042_A4,2016/2/21,8,18470.95353,44796.00208,2,22512.51777,0,,,,,,,,,,,,,124,1367.347463,4103.002178,,,,16,7755.49896,12525.75618,9,3458.736311,5142.937834,1,,,,,,,,,,,,50,2374.384287,6590.394875,63,2645.52964,10530.48722,,,,15,8848.146509,22953.85792,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE
M042_A4,2016/2/22,6,13331.12169,26121.11103,3,63.375947,31.213889,,,,,,,,,,,,,48,3356.017137,6257.669484,,,,10,14589.65119,18281.0477,,,,,,,,,,,,,,,,27,5978.962231,13248.07068,6,30573.23152,31013.27527,,,,11,10817.10571,9972.415246,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE
M042_A4,2016/2/23,3,49885.48969,49882.11147,3,63.375947,31.213889,,,,,,,,,,,,,17,9828.284101,11570.15878,,,,6,25796.77662,16317.3194,1,,,,,,,,,,,,2,626.305321,0,20,7140.812384,14019.67699,7,24137.03181,23740.30528,,,,14,10494.0579,8399.929833,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE
M042_A4,2016/2/24,4,43988.2045,32147.07463,,,,,,,,,,,,,,,,14,9610.688121,9998.909226,,,,6,24692.82118,8633.996147,1,,,,,,,,,,,,2,626.305321,0,20,6498.131684,10723.18733,3,9524.7176,9524.522482,,,,14,11397.04571,10277.94732,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE
M042_A4,2016/2/25,3,27919.4854,27848.52618,,,,,,,,,,,,,,,,29,4331.870403,5323.578543,,,,8,21938.25373,4456.998265,,,,1,,,,,,,,,,,,25,6398.673918,10106.16372,5,11901.32048,13766.81502,,,,14,13147.13862,19476.47488,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE
